Date,Actual_Return,Rolling_GARCH_VaR,Conditional_Vol,Forecasted_Vol
2024-03-07,1.62450709192599,-3.087783941117839,1.32747522436883,1.327309632223831
2024-03-08,-1.08958410721007,-3.267778704510653,1.404681879686101,1.4046818796857572
2024-03-11,-0.31164028528855,-3.2653348903114185,1.4036313858082738,1.4036313858079907
2024-03-12,2.4131867521123103,-3.2554789709474963,1.3993947368210091,1.3993947368210091
2024-03-13,-0.87899600443315,-3.2632016654861173,1.402714401357951,1.4027144013581991
2024-03-14,0.24040083010587002,-3.2558355854424295,1.3995480305303947,1.3995480305303947
2024-03-15,-0.62875720501447,-3.2702278114285845,1.405734648407689,1.405734648682716
2024-03-18,1.0146802967457,-3.2656825319552554,1.403780822360465,1.4037808224626356
2024-03-19,0.30779975823746,-3.261081974354267,1.401803234474898,1.4018032344792024
2024-03-20,0.96420440468951,-3.254692207581958,1.399056540024363,1.3990565400386974
2024-03-21,-0.9284589273134299,-3.249692480822082,1.3969073658729199,1.3969073658693194
2024-03-22,1.09353014993266,-3.2491865956370316,1.3966899069132823,1.3966899069111405
2024-03-25,-0.5629586344155,-3.230692624552008,1.3887401194820035,1.3887401194819287
2024-03-26,-0.78123860845804,-3.2422290116300396,1.393699131505845,1.393699131505351
2024-03-27,0.23093398107729,-3.239555472643915,1.3925498885167766,1.3925498885155307
2024-03-28,-0.25558164283074003,-3.2345221241690183,1.3903862618256255,1.3903862617720577
2024-04-01,0.5431974818638,-3.229324644757384,1.388152081989212,1.3881520819790734
2024-04-02,-0.91518671330549,-3.2248522803405764,1.3862295989030398,1.3862295989030409
2024-04-03,0.13858142895277,-3.2214532276224257,1.3847684859485059,1.384768487795764
2024-04-04,-2.29391878379846,-3.2100838532910947,1.379881267591856,1.379881267591856
2024-04-05,1.54058870852903,-3.222798310725572,1.3853466829651777,1.3853466829651777
2024-04-08,-0.27282143829951,-3.2235260073241236,1.385659489406005,1.3856594894059822
2024-04-09,0.14580734803162002,-3.223144637691004,1.385495554494366,1.385495554494366
2024-04-10,-0.3838523880934,-3.2155512344586166,1.382231466901489,1.3822314669014826
2024-04-11,2.84454502530233,-3.2120576349750736,1.3807297140799792,1.3807297140800205
2024-04-12,-1.22343792817071,-3.2262356831066494,1.3868242660985666,1.3868242660985666
2024-04-15,-2.1141597945367097,-3.2328185606426656,1.3896539708084956,1.3896539708084565
2024-04-16,-0.03543328299991,-3.2499446069798936,1.3970157443971505,1.3970157443971505
2024-04-17,-1.7103410123883702,-3.249756425806047,1.3969348531530048,1.3969348531530048
2024-04-18,-0.36099829566997,-3.0014650323013012,1.2903529871986565,1.2902047306827715
2024-04-19,-3.5236613036908495,-2.9896259365197513,1.2852234068459474,1.2851155968031573
2024-04-22,1.46851266365345,-3.0976459674908274,1.3315740434931265,1.3315489063594992
2024-04-23,1.7447536415629599,-3.098866819864098,1.3320897497418167,1.3320736999154819
2024-04-24,-0.13236999148184,-3.1055755870817547,1.3349652731003605,1.3349575193530294
2024-04-25,0.09838475463407001,-3.272848424554353,1.4068611410508658,1.4068611410508658
2024-04-26,3.2049731730286504,-3.2602901533882815,1.401462863645249,1.401462863645235
2024-04-29,0.15626216833327,-3.2884217390760124,1.4135554599424804,1.4135554599424804
2024-04-30,-2.0889397245972,-3.121213796796682,1.3416963542291558,1.341679733983709
2024-05-01,-1.46644355067052,-3.13987040400836,1.3497070539807763,1.3496994319058737
2024-05-02,1.8840580645014398,-3.145875867876415,1.3522852814981239,1.3522809305437467
2024-05-03,3.3183350610259303,-3.150803432553483,1.3544012824304161,1.3543990852410959
2024-05-06,1.29844720163697,-3.1971498313548468,1.374324883288256,1.374321470589621
2024-05-07,-0.30013353663547,-3.191641990565954,1.3719560588406052,1.3719538793749306
2024-05-08,-0.11357489629781001,-3.182231986200065,1.36791016414702,1.3679089106619995
2024-05-09,-0.008284407947327843,-3.173314328451481,1.3640766035767853,1.3640755812411962
2024-05-10,0.04805746429496,-3.164039523944654,1.3600891169935139,1.3600887293131927
2024-05-13,0.5424982362909601,-3.1559037078722842,1.3565916050611868,1.356591481045573
2024-05-14,0.8276291963747601,-3.1490376901745916,1.3536400935279864,1.3536400661801056
2024-05-15,2.08728180855122,-3.143929258946803,1.3514441698560868,1.3514441644902542
2024-05-16,0.15399155704995002,-3.1520977006886532,1.3549554377961226,1.3549554371735015
2024-05-17,-0.17280438562291,-3.145191244687372,1.3519866406389756,1.3519866395665965
2024-05-20,1.19031425689826,-3.1378545356465826,1.3488328941274275,1.3488328941088952
2024-05-21,0.5386112054332499,-3.1341345893410386,1.3472338442217624,1.3472338442217076
2024-05-22,-0.30967416890424,-3.127348967587256,1.3443169882251225,1.3443169882220087
2024-05-23,0.37622421854732,-3.1207329016114267,1.341473017190408,1.3414730171849785
2024-05-24,1.6572292811346399,-3.1222887983804184,1.3421418324710863,1.342141832363634
2024-05-28,1.8141750647254502,-3.1242379468250796,1.3429796900475641,1.3429796900488113
2024-05-29,-0.29461327570158996,-3.1260179796506766,1.3437448519768502,1.343744851977283
2024-05-30,-1.70112426704568,-3.1330597471342663,1.3467712566717562,1.3467718143512972
2024-05-31,0.06388280391543,-3.143582035400309,1.3512947329403246,1.3512949075582326
2024-06-03,0.97205660220377,-3.1215812503946574,1.3418376869717705,1.3418376869717705
2024-06-04,0.2923619354687,-3.1159565552850834,1.3394198649553928,1.3394198649545483
2024-06-05,2.25596466749323,-3.1073403301307216,1.3357161088437326,1.3357161088437326
2024-06-06,-0.27586328684927997,-3.135694520817481,1.3479043729152176,1.347904393752949
2024-06-07,0.17372877449852,-3.128965228482058,1.3450117433490227,1.3450117514226623
2024-06-10,-0.57935519887371,-3.1202244075483687,1.3412544313377983,1.3412544367788697
2024-06-11,2.2854875756062096,-3.1167146717598677,1.3397457462295252,1.3397457476323902
2024-06-12,2.21729554453735,-3.1259695734245962,1.343724041295085,1.343724044158031
2024-06-13,0.6274045854105,-3.1253434181933977,1.3434548861080642,1.3434548861192932
2024-06-14,0.27797741189697,-3.119563896895754,1.3409705107762346,1.3409705107762346
2024-06-17,0.7300554545285199,-3.114068422116261,1.3386082351940722,1.3386082351936293
2024-06-18,-0.1921203412172,-3.108298753953816,1.336128095302761,1.336128095302761
2024-06-20,-0.85045124359669,-3.1017676641071708,1.3333206519622685,1.3333206519622685
2024-06-21,-0.5619376960638199,-3.101400181282342,1.3331626864108006,1.3331626864108006
2024-06-24,-1.42423877859584,-3.098757306397061,1.3320266246400148,1.33202662464
2024-06-25,2.0160942993297097,-3.10885396851293,1.3363667588461074,1.3363667589030375
2024-06-26,0.5224424502206,-3.1170459687736836,1.3398879368039163,1.339888158411755
2024-06-27,0.014301658527019999,-3.1098475541557447,1.3367938599606288,1.3367938599629872
2024-06-28,-1.00055798662128,-3.1027041380156835,1.3337232030674184,1.3337232030677855
2024-07-01,1.32911756836586,-3.1039878614729726,1.33427502228257,1.3342750222826218
2024-07-02,0.9410873597131201,-3.1027156839063936,1.3337281661650238,1.3337281661650244
2024-07-03,1.1867347530135999,-3.0987793058365667,1.332036081282212,1.332036081282212
2024-07-05,1.45973757509185,-3.0962231862756453,1.3309373120098116,1.330937312009807
2024-07-08,0.76934089427183,-3.0960088634380445,1.3308451835538728,1.3308451835538728
2024-07-09,0.14868727524849001,-3.0898675254273056,1.328205278285045,1.3282052782846443
2024-07-10,2.00543588671165,-2.908490975109221,1.2506648901213866,1.2502390582098128
2024-07-11,-3.01110855444041,-3.0893086653629234,1.3279650476335627,1.3279650476335803
2024-07-12,0.55261213505724,-3.1201715695648047,1.34123172393177,1.34123172393177
2024-07-15,0.41085667665415,-3.113566555636901,1.3383925037095463,1.3383925037095463
2024-07-16,-0.86209831519283,-3.0411656242685363,1.3072310023576235,1.3072703606387401
2024-07-17,-3.7864727523293,-3.048307090796402,1.3103344397483527,1.3103401794769094
