Date,portfolio_return
2025-05-09,0.00045372135264221646
2025-05-12,0.04487644364120923
2025-05-13,0.01908775775573455
2025-05-14,0.01940989338669501
2025-05-15,-0.005057307033947567
2025-05-16,0.004910072571787841
2025-05-19,-0.002474874234110802
2025-05-20,-0.008290373727762188
2025-05-21,-0.010995811548039643
2025-05-22,0.0022050875554786176
2025-05-23,-0.016592308332538636
2025-05-27,0.027191006781899
2025-05-28,-0.004533367826011347
2025-05-29,0.006197555512265369
2025-05-30,-0.0058105200964938914
2025-06-02,0.006736138253803211
2025-06-03,0.008330951848952925
2025-06-04,0.0033814272606959538
2025-06-05,-0.00604635052452644
2025-06-06,0.013653723357984262
2025-06-09,0.0060247958272718226
2025-06-10,0.005927342043151568
2025-06-11,-0.009214198978369436
2025-06-12,0.003195136903944472
2025-06-13,-0.013364832148003821
2025-06-16,0.019166593429863252
2025-06-17,-0.0056365512445239446
2025-06-18,0.001443934846330344
2025-06-20,-0.0014162354025618312
2025-06-23,0.005146556054944309
2025-06-24,0.013583712666253328
2025-06-25,0.018309864956704752
2025-06-26,0.0054452615335866825
2025-06-27,0.006207637966847129
2025-06-30,0.005005443507305589
2025-07-01,-0.009457873350678776
2025-07-02,0.01534830695571223
2025-07-03,0.008335025827946336
2025-07-07,-0.0118336830334387
2025-07-08,0.0019190973220349508
2025-07-09,0.01117543357702353
2025-07-10,0.007227472625657075
2025-07-11,0.0038723226575470954
2025-07-14,-0.0037001989320073285
2025-07-15,0.016462577799594
2025-07-16,0.0055671697305913976
2025-07-17,0.005644831039647068
2025-07-18,-0.0009896845766320073
2025-07-21,0.0047991189952019606
2025-07-22,-0.005513601182561606
2025-07-23,0.006426360555001553
2025-07-24,0.008835185686137073
2025-07-25,0.004602492339840602
2025-07-28,0.007077977996438477
2025-07-29,-0.0008261142644907685
2025-07-30,0.0033260911163517535
2025-07-31,0.0006601639526524568
2025-08-01,-0.02168751903226976
2025-08-04,0.021404404098341996
2025-08-05,-0.008024661512264566
2025-08-06,0.009447428254989461
2025-08-07,0.014735687755127298
2025-08-08,0.01896685059646287
2025-08-11,-0.0039629015096661925
2025-08-12,0.0114110270611138
2025-08-13,0.0033619147390273963
2025-08-14,-0.0006411816311140703
2025-08-15,-0.005497248885051696
2025-08-18,-0.0018957592612933822
2025-08-19,-0.01804909346799831
2025-08-20,-0.010774604904198855
2025-08-21,-0.002862739988920943
2025-08-22,0.015616855180072891
2025-08-25,-0.0011224505019759034
2025-08-26,0.004996941511042956
2025-08-27,0.004175294047669545
2025-08-28,0.006358992229667497
2025-08-29,-0.011532104228483445
2025-09-02,-0.009138788647773009
2025-09-03,0.023970646287050878
2025-09-04,0.004950865231785203
2025-09-05,-0.017258905085672935
2025-09-08,0.0005426216903729867
2025-09-09,0.0050391211596195265
2025-09-10,0.0008160468614189875
2025-09-11,0.0027122148642797755
2025-09-12,0.012571831607005684
2025-09-15,0.013871682555420442
2025-09-16,-0.005146205571021543
2025-09-17,-0.005535388063360455
2025-09-18,0.005400813159839103
2025-09-19,0.015948624574505993
2025-09-22,0.018798523131501647
2025-09-23,-0.009840793601234599
2025-09-24,-0.006419738632000342
2025-09-25,0.004129431130084619
2025-09-26,0.0003274662015373315
2025-09-29,0.003847775626951152
2025-09-30,0.006761639868869301
2025-10-01,0.005102293515059777
2025-10-02,0.005775068888118414
2025-10-03,-0.00254784244705148
2025-10-06,0.025907857473341733
2025-10-07,-0.0018434139700745592
2025-10-08,0.016360820644473695
2025-10-09,-0.005392941473916317
2025-10-10,-0.03708641226835846
2025-10-13,0.015127106866798426
2025-10-14,-0.00738808500071379
2025-10-15,0.013918661725005662
2025-10-16,-0.0025868306155938043
2025-10-17,0.008817280275231175
2025-10-20,0.01758359437039608
2025-10-21,-0.00501041939915499
2025-10-22,-0.0071831750168634585
2025-10-23,0.0061507412214930595
2025-10-24,0.020942113845011903
2025-10-27,0.02400949181168533
2025-10-28,0.013372050444120345
2025-10-29,0.012571137597830639
2025-10-30,-0.009593962841943637
2025-10-31,-0.00488605861680777
2025-11-03,0.005032638792836025
2025-11-04,-0.01528703646165413
2025-11-05,-0.0008858740601288021
2025-11-06,-0.0200968815034494
2025-11-07,-0.006275780814674049
2025-11-10,0.027304683836765754
2025-11-11,-0.00036646096668100855
2025-11-12,0.006303932599804281
2025-11-13,-0.020447858182744832
2025-11-14,0.004697552967673262
2025-11-17,-0.008597870651254783
2025-11-18,-0.01724364984560798
2025-11-19,0.004662681145652811
2025-11-20,-0.022745899154664614
2025-11-21,0.004396748762416429
2025-11-24,0.024430977313748062
2025-11-25,-0.004359773701514436
2025-11-26,0.010067727928269432
2025-11-28,0.002530767869612117
2025-12-01,0.0037766881927955693
2025-12-02,0.004979704824927806
